Language_ID,Family,Latitude,Longitude,abs_latitude,n_total,n_v_final,n_v_initial,n_concepts,mean_final_cluster,dataset,is_unknown_or_isolate,passes_concept_threshold,has_family,has_abs_latitude,in_primary_sample,Macroarea,_macroarea_merge,macroarea_id_matched,has_macroarea,in_macroarea_sample,macroarea_exclusion_reason
TAWAROGA_KAHUA,Austronesian,-10.67,162.25,10.67,34,34,11,32,0.0,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TAWBUID,Austronesian,12.82,121.02,12.82,40,18,7,36,0.55,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TAWOYAN,Austronesian,-1.25,115.33,1.25,38,14,12,38,0.631578947368421,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TAY,Tai-Kadai,22.6,105.3,22.6,51,19,1,38,0.6274509803921569,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TAYAP,Taiap,-4.08,144.5,4.08,102,34,30,96,0.7450980392156863,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TAY_SA_PA,Tai-Kadai,22.29,103.8,22.29,76,17,0,76,0.7763157894736842,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TAZNATIT,Afro-Asiatic,29.11,0.02,29.11,32,5,10,28,1.0625,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TA_MIT_LAHA,Tai-Kadai,21.58,103.92,21.58,29,12,3,29,0.5862068965517241,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TBOLI_TAGABILI,Austronesian,6.5,124.5,6.5,36,0,6,34,1.0555555555555556,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TCHITCHEGE,Atlantic-Congo,-3.13,13.73,3.13,84,84,4,83,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TCHUMBULI,Atlantic-Congo,8.5,2.58,8.5,23,23,1,23,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEANU,Austronesian,-11.63,166.8,11.63,34,34,13,33,0.0,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEBERA,Teberan,-6.86,144.46,6.86,92,92,8,92,0.0,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEBUL_URE,Dogon,14.88,-3.07,14.88,35,34,5,35,0.02857142857142857,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TECO_TECTITAN,Mayan,15.42,-92.08,15.42,101,11,23,98,0.9603960396039604,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEDAGA,Saharan,20.0,19.0,20.0,100,84,20,39,0.16,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEE,Atlantic-Congo,4.75,7.42,4.75,37,35,8,36,0.05405405405405406,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEE_TEKE_KALE,Atlantic-Congo,-3.67,15.33,3.67,37,37,4,35,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEFARO,Geelvink Bay,-2.33,136.75,2.33,86,86,32,86,0.0,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEGALI,Rashad,12.02,30.83,12.02,105,51,48,94,0.5333333333333333,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEGBO,Atlantic-Congo,6.82,0.25,6.82,39,39,1,39,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEGEM,Lafofa,10.25,31.25,10.25,100,63,58,92,0.39,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEGE_EWO,Atlantic-Congo,-2.1,15.8,2.1,35,35,2,35,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEHIT,West Bird's Head,-1.5,132.0,1.5,69,31,19,61,0.6086956521739131,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEHIT_2,West Bird's Head,-1.5,132.0,1.5,75,38,18,70,0.52,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEHIT_3,West Bird's Head,-1.5,132.0,1.5,18,5,2,17,0.7222222222222222,ASJP,False,False,True,True,False,Papunesia,both,True,True,False,fewer_than_20_concepts
TEHUELCHE,Chonan,-48.0,-68.0,48.0,39,21,10,34,0.48717948717948717,ASJP,False,True,True,True,True,South America,both,True,True,True,included
TEIWA,Timor-Alor-Pantar,-8.33,124.17,8.33,55,12,13,47,0.7818181818181819,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEIWA_2,Timor-Alor-Pantar,-8.33,124.17,8.33,91,16,16,89,0.8241758241758241,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEKE,Atlantic-Congo,-3.67,16.67,3.67,36,36,5,35,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEKE_BOUNDJI,Atlantic-Congo,-3.67,15.33,3.67,37,37,4,36,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEKE_EST,Atlantic-Congo,-3.67,16.67,3.67,34,15,6,34,0.5588235294117647,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEKE_KOMONO,Atlantic-Congo,-3.67,15.33,3.67,38,38,5,36,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEKE_NTYO_1,Atlantic-Congo,-3.67,16.67,3.67,26,10,3,26,0.6153846153846154,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEKE_NTYO_2,Atlantic-Congo,-3.67,16.67,3.67,34,34,4,31,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEKE_NTYO_3,Atlantic-Congo,-3.67,16.67,3.67,45,45,2,34,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TELA_MASBUAR,Austronesian,-8.0,129.7,8.0,33,21,13,33,0.36363636363636365,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TELEFOL,Nuclear Trans New Guinea,-5.0,141.75,5.0,61,8,20,39,0.8688524590163934,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TELUGU,Dravidian,16.0,79.0,16.0,87,87,15,87,0.0,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TELUGU_2,Dravidian,16.0,79.0,16.0,47,47,5,35,0.0,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TELUGU_3,Dravidian,16.0,79.0,16.0,148,144,24,100,0.02702702702702703,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TELUGU_4,Dravidian,16.0,79.0,16.0,99,99,18,99,0.0,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TEM,Atlantic-Congo,6.91,1.13,6.91,32,29,4,32,0.09375,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMASCALCINGO_MAZAHUA,Otomanguean,19.92,-100.0,19.92,54,54,2,40,0.0,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEMBE,Tupian,-5.5,-45.5,5.5,34,27,12,34,0.20588235294117646,ASJP,False,True,True,True,True,South America,both,True,True,True,included
TEME,Atlantic-Congo,8.75,11.38,8.75,21,17,1,21,0.19047619047619047,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMEIN,Temeinic,11.92,29.42,11.92,43,7,6,39,0.8372093023255814,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMIAR,Austroasiatic,5.0,101.5,5.0,38,0,4,38,1.0,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TEMKI,Afro-Asiatic,11.5,18.22,11.5,34,21,0,34,0.4117647058823529,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMNE,Atlantic-Congo,8.6,-12.7,8.6,27,11,7,26,0.7777777777777778,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMNE_2,Atlantic-Congo,8.6,-12.7,8.6,58,19,15,52,0.9137931034482759,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMNE_3,Atlantic-Congo,8.6,-12.7,8.6,73,20,15,65,0.8904109589041096,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMNE_4,Atlantic-Congo,8.6,-12.7,8.6,180,80,22,82,0.6722222222222223,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMNE_5,Atlantic-Congo,8.6,-12.7,8.6,54,15,15,47,0.9074074074074074,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEMOQ,Austroasiatic,4.0,102.5,4.0,32,0,4,32,1.03125,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TEMUAN,Austronesian,3.0,101.8,3.0,36,16,7,35,0.5833333333333334,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TEM_2,Atlantic-Congo,9.0,1.3,9.0,83,68,14,52,0.18072289156626506,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEM_3,Atlantic-Congo,9.0,1.3,9.0,103,95,8,96,0.07766990291262135,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEN,Tai-Kadai,25.6,107.1,25.6,28,10,0,28,0.6428571428571429,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TENENGAKAN,Mande,8.37,-7.47,8.37,33,32,1,32,0.030303030303030304,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TENE_KAN,Dogon,14.1,-3.2,14.1,42,25,7,42,0.40476190476190477,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TENE_KAN_2,Dogon,14.1,-3.2,14.1,43,28,8,43,0.3488372093023256,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TENE_KAN_3,Dogon,14.1,-3.2,14.1,123,116,19,79,0.056910569105691054,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TENE_KAN_4,Dogon,14.1,-3.2,14.1,123,120,21,84,0.024390243902439025,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TENGGER_NGADAS,Austronesian,-7.92,112.5,7.92,48,16,10,38,0.6666666666666666,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TENHARIM,Tupian,-8.0,-62.0,8.0,38,38,13,38,0.0,ASJP,False,True,True,True,True,South America,both,True,True,True,included
TENNET,Surmic,4.42,32.5,4.42,40,15,15,40,0.8,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEN_2,Tai-Kadai,25.6,107.1,25.6,32,18,0,31,0.4375,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TEOCUITLAPA_MEPHAA,Otomanguean,17.35,-98.93,17.35,41,29,17,39,0.2926829268292683,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEOP,Austronesian,-5.67,155.0,5.67,39,37,11,34,0.05128205128205128,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEPANGO_MIXTEC,Otomanguean,16.9,-99.09,16.9,7,2,2,7,0.7142857142857143,ASJP,False,False,True,True,False,North America,both,True,True,False,fewer_than_20_concepts
TEPANTLALI_MIXE,Mixe-Zoque,17.08,-96.17,17.08,34,6,7,23,1.2941176470588236,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEPECANO,Uto-Aztecan,21.75,-104.75,21.75,29,11,7,28,0.6206896551724138,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEPEHUA_HUEHUETLA,Totonacan,20.83,-98.17,20.83,44,12,8,40,0.7272727272727273,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEPEHUA_PISA_FLORES,Totonacan,20.58,-98.0,20.58,41,16,5,40,0.6341463414634146,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEPEHUA_TLACHICHILCO,Totonacan,20.63,-98.2,20.63,106,54,16,96,0.5,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEPES,Kuliak,2.58,34.75,2.58,42,14,14,31,0.6666666666666666,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEPUXTEPEC_MIXE,Mixe-Zoque,17.08,-96.17,17.08,31,5,10,20,1.3225806451612903,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEQUIXISTLAN_CHONTAL,ISOLATE_OR_UNKNOWN__TEQUIXISTLAN_CHONTAL,16.4,-95.59,16.4,71,49,2,64,0.323943661971831,ASJP,True,True,True,True,True,,left_only,False,False,False,no_macroarea_match_by_Language_ID
TERA,Afro-Asiatic,11.0,11.83,11.0,32,19,0,30,0.40625,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TERA_PIDLIMDI,Afro-Asiatic,11.1,12.0,11.1,35,28,3,35,0.2,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TEREBU,Austronesian,-3.67,143.83,3.67,38,20,10,37,0.47368421052631576,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEREKEME_AZERI,Turkic,41.08,45.38,41.08,44,10,9,39,0.7727272727272727,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TERENA,Arawakan,-20.0,-56.0,20.0,40,40,14,40,0.0,ASJP,False,True,True,True,True,South America,both,True,True,True,included
TERESSA,Austroasiatic,8.33,93.18,8.33,37,12,6,30,0.7297297297297297,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TERIBE,Chibchan,9.33,-82.67,9.33,46,32,7,37,0.30434782608695654,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TERIK,Nilotic,0.86,35.47,0.86,38,15,12,38,0.6052631578947368,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TERMANU,Austronesian,-10.67,123.3,10.67,35,32,12,34,0.08571428571428572,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TERNATE,North Halmahera,0.83,127.25,0.83,40,36,10,39,0.1,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TERNATENO,Indo-European,14.28,120.72,14.28,37,30,7,36,0.1891891891891892,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TERNATE_PASAR,Austronesian,-1.0,128.33,1.0,32,14,6,32,0.5625,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TESE,Temeinic,11.33,29.58,11.33,113,38,35,96,0.6637168141592921,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TESHENAWA,Afro-Asiatic,9.64,8.36,9.64,35,9,6,24,0.7428571428571429,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TESO,Nilotic,1.83,33.8,1.83,40,17,37,40,0.575,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TESU,Atlantic-Congo,9.0,8.47,9.0,39,38,16,39,0.02564102564102564,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TETELA,Atlantic-Congo,-4.0,24.0,4.0,41,41,8,36,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TETELA_YYONDO,Atlantic-Congo,-4.0,24.0,4.0,39,39,4,36,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TETELCINGO_NAHUATL,Uto-Aztecan,19.67,-99.0,19.67,119,72,18,96,0.3949579831932773,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TETSERRET,Afro-Asiatic,14.97,5.7,14.97,33,5,22,33,1.0303030303030303,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TETSERRET_2,Afro-Asiatic,14.97,5.7,14.97,36,7,26,32,0.8611111111111112,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TETUN,Austronesian,-9.0,126.0,9.0,30,11,6,29,0.6333333333333333,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TETUN_DILI,Austronesian,-8.58,125.7,8.58,34,28,8,34,0.17647058823529413,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEUN,Austronesian,-3.25,129.0,3.25,33,33,2,33,0.0,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEWA_ARIZONA,Kiowa-Tanoan,35.83,-110.42,35.83,40,28,5,40,0.3,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEWA_DEING,Timor-Alor-Pantar,-8.33,124.17,8.33,33,4,4,32,0.8787878787878788,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEWA_LEBANG,Timor-Alor-Pantar,-8.33,124.17,8.33,32,4,2,32,0.875,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEWA_MADAR,Timor-Alor-Pantar,-8.33,124.17,8.33,32,8,3,32,0.78125,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEWA_SANTA_CLARA,Kiowa-Tanoan,36.08,-106.08,36.08,41,28,5,40,0.3170731707317073,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEWA_SAN_JUAN_PUEBLO,Kiowa-Tanoan,36.08,-106.08,36.08,50,38,5,40,0.24,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEWA_SARGANG,Timor-Alor-Pantar,-8.33,124.17,8.33,33,6,4,32,0.8181818181818182,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TEXCATEPEC_OTOMI,Otomanguean,20.58,-98.42,20.58,21,21,0,21,0.0,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEXISTEPEC_ZOQUE,Mixe-Zoque,17.9,-94.82,17.9,96,7,9,95,0.9479166666666666,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEXMELUCAN_ZAPOTEC,Otomanguean,16.5,-97.17,16.5,35,8,2,32,0.9142857142857143,ASJP,False,True,True,True,True,North America,both,True,True,True,included
TEZOATLAN_MIXTEC,Otomanguean,17.62,-97.0,17.62,40,40,3,40,0.0,ASJP,False,True,True,True,True,North America,both,True,True,True,included
THA,Atlantic-Congo,9.22,11.17,9.22,39,31,1,39,0.20512820512820512,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
THAI,Tai-Kadai,16.0,101.0,16.0,38,18,0,38,0.5263157894736842,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAI_2,Tai-Kadai,16.0,101.0,16.0,52,18,2,35,0.6538461538461539,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAI_3,Tai-Kadai,16.0,101.0,16.0,45,11,0,39,0.7555555555555555,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAKALI,Sino-Tibetan,29.0,83.75,29.0,39,29,1,38,0.3076923076923077,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAL_PASHTO,Indo-European,33.37,70.54,33.37,35,25,2,35,0.2857142857142857,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THANGAL,Sino-Tibetan,25.27,94.02,25.27,103,68,6,92,0.33980582524271846,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THANGMI,Sino-Tibetan,27.75,86.0,27.75,43,32,5,39,0.2558139534883721,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAO,Austronesian,23.88,120.9,23.88,34,19,6,34,0.4411764705882353,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
THARAKA,Atlantic-Congo,-0.08,38.0,0.08,35,35,10,35,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
THARAKA_2,Atlantic-Congo,-0.1,38.0,0.1,81,81,19,73,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
THARRGARI,Pama-Nyungan,-23.75,114.92,23.75,40,38,0,37,0.05,ASJP,False,True,True,True,True,Australia,both,True,True,True,included
THARU_KATHARIYA,Indo-European,28.58,80.89,28.58,97,61,10,72,0.41237113402061853,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAVUNG_SO,Austroasiatic,17.42,103.33,17.42,34,9,5,34,0.7647058823529411,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THAWA,ISOLATE_OR_UNKNOWN__THAWA,-37.07,149.9,37.07,22,19,0,19,0.13636363636363635,ASJP,True,False,True,True,False,,left_only,False,False,False,fewer_than_20_concepts
THAYORE,Pama-Nyungan,-14.35,141.5,14.35,38,4,0,38,1.2894736842105263,ASJP,False,True,True,True,True,Australia,both,True,True,True,included
THEMBU,Atlantic-Congo,-32.0,27.0,32.0,40,35,1,40,0.125,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
THEMNE,Atlantic-Congo,8.67,-13.08,8.67,35,7,2,34,1.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
THEN_GUIZHOU_PINGTANG_KAPU,Tai-Kadai,25.78,107.42,25.78,36,18,0,36,0.5,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THO,Tai-Kadai,22.6,105.3,22.6,30,9,3,27,0.7,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THOMPSON,Salishan,49.75,-121.75,49.75,105,8,5,100,1.457142857142857,ASJP,False,True,True,True,True,North America,both,True,True,True,included
THONG_BOI,Sino-Tibetan,-2.15,106.0,2.15,38,12,1,38,0.6842105263157895,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THULUNG,Sino-Tibetan,27.42,86.5,27.42,37,26,0,37,0.2972972972972973,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
THURAWAL,Pama-Nyungan,-34.5,150.5,34.5,41,20,0,31,0.5121951219512195,ASJP,False,True,True,True,True,Australia,both,True,True,True,included
TIANG,Austronesian,-3.0,151.0,3.0,35,19,7,32,0.45714285714285713,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TIANZHU_SHIDONG_NORTHERN_DONG,Tai-Kadai,27.0,109.0,27.0,35,23,1,33,0.34285714285714286,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBA,Atlantic-Congo,8.48,11.97,8.48,65,36,9,61,0.47692307692307695,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TIBEA,Atlantic-Congo,5.28,11.35,5.28,35,25,0,32,0.34285714285714286,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TIBETAN_ALKE_QINGHAI_ALIKE,Sino-Tibetan,38.07,100.45,38.07,36,29,0,36,0.19444444444444445,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_CENTRAL,Sino-Tibetan,30.0,91.0,30.0,41,41,1,40,0.0,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_LHASA,Sino-Tibetan,30.0,91.0,30.0,41,34,2,40,0.17073170731707318,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_SICHUAN_GANZI,Sino-Tibetan,31.63,100.0,31.63,40,40,0,39,0.0,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_SICHUAN_GANZI_BATANG,Sino-Tibetan,30.0,99.11,30.0,41,33,0,39,0.1951219512195122,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_WRITTEN,Sino-Tibetan,30.0,91.0,30.0,42,28,1,39,0.35714285714285715,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_CUOQIN,Sino-Tibetan,31.01,85.15,31.01,38,27,3,38,0.2894736842105263,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_GAIZE,Sino-Tibetan,32.29,84.06,32.29,38,28,2,38,0.2631578947368421,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_GAR,Sino-Tibetan,32.5,80.09,32.5,38,26,2,38,0.3157894736842105,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_GEJI,Sino-Tibetan,32.39,81.15,32.39,38,27,2,38,0.2894736842105263,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_PULAN,Sino-Tibetan,30.29,81.17,30.29,38,27,3,38,0.2894736842105263,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_RITU,Sino-Tibetan,33.39,79.73,33.39,38,28,2,38,0.2631578947368421,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIBETAN_XIZANG_ALI_ZHADA,Sino-Tibetan,31.47,79.8,31.47,38,27,3,38,0.2894736842105263,ASJP,False,True,True,True,True,Eurasia,both,True,True,True,included
TIDONG,Austronesian,4.0,117.75,4.0,30,12,6,30,0.6,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TIDORE,North Halmahera,0.75,127.5,0.75,64,60,10,38,0.0625,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TIDUNG_NORTHERN,Austronesian,5.86,117.54,5.86,38,14,11,38,0.631578947368421,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
TIEFO_NYAFOGO,ISOLATE_OR_UNKNOWN__TIEFO_NYAFOGO,10.85,-4.45,10.85,39,32,1,34,0.1794871794871795,ASJP,True,True,True,True,True,,left_only,False,False,False,no_macroarea_match_by_Language_ID
TIENE,Atlantic-Congo,-2.83,16.05,2.83,34,34,7,33,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TIENE_1,Atlantic-Congo,-2.83,16.5,2.83,39,37,5,35,0.05128205128205128,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TIENE_2,Atlantic-Congo,-2.83,16.5,2.83,34,16,4,34,0.5294117647058824,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TIENE_3,Atlantic-Congo,-2.83,16.5,2.83,43,43,8,36,0.0,ASJP,False,True,True,True,True,Africa,both,True,True,True,included
TIEYAXO,Mande,15.0,-4.0,15.0,23,18,0,18,0.21739130434782608,ASJP,False,False,True,True,False,Africa,both,True,True,False,fewer_than_20_concepts
TIFAL,Nuclear Trans New Guinea,-5.0,141.33,5.0,44,4,15,39,0.9090909090909091,ASJP,False,True,True,True,True,Papunesia,both,True,True,True,included
